gene_id	module_no	colors
ENSG00000157014	1	turquoise
ENSG00000157020	5	green
ENSG00000157036	1	turquoise
ENSG00000157045	2	blue
ENSG00000157077	18	lightgreen
ENSG00000157106	1	turquoise
ENSG00000157107	4	yellow
ENSG00000157110	1	turquoise
ENSG00000157111	4	yellow
ENSG00000157150	5	green
ENSG00000157168	4	yellow
ENSG00000157181	2	blue
ENSG00000157184	4	yellow
ENSG00000157191	2	blue
ENSG00000157193	1	turquoise
ENSG00000157212	1	turquoise
ENSG00000157214	1	turquoise
ENSG00000157216	9	magenta
ENSG00000157224	3	brown
ENSG00000157227	1	turquoise
ENSG00000157240	19	lightyellow
ENSG00000157259	1	turquoise
ENSG00000157303	1	turquoise
ENSG00000157315	2	blue
ENSG00000157322	5	green
ENSG00000157326	4	yellow
ENSG00000157349	3	brown
ENSG00000157350	1	turquoise
ENSG00000157353	1	turquoise
ENSG00000157368	21	darkred
ENSG00000157379	4	yellow
ENSG00000157388	1	turquoise
ENSG00000157399	21	darkred
ENSG00000157404	4	yellow
ENSG00000157426	3	brown
ENSG00000157429	1	turquoise
ENSG00000157445	4	yellow
ENSG00000157450	6	red
ENSG00000157456	1	turquoise
ENSG00000157470	7	black
ENSG00000157483	14	cyan
ENSG00000157500	9	magenta
ENSG00000157510	1	turquoise
ENSG00000157514	14	cyan
ENSG00000157538	2	blue
ENSG00000157540	7	black
ENSG00000157554	1	turquoise
ENSG00000157557	17	grey60
ENSG00000157570	1	turquoise
ENSG00000157578	5	green
ENSG00000157593	8	pink
ENSG00000157600	4	yellow
ENSG00000157601	6	red
ENSG00000157613	12	tan
ENSG00000157617	1	turquoise
ENSG00000157625	7	black
ENSG00000157637	7	black
ENSG00000157654	1	turquoise
ENSG00000157657	1	turquoise
ENSG00000157680	1	turquoise
ENSG00000157693	1	turquoise
ENSG00000157734	6	red
ENSG00000157741	1	turquoise
ENSG00000157764	1	turquoise
ENSG00000157778	8	pink
ENSG00000157796	1	turquoise
ENSG00000157800	13	salmon
ENSG00000157823	4	yellow
ENSG00000157827	1	turquoise
ENSG00000157833	20	royalblue
ENSG00000157837	7	black
ENSG00000157869	3	brown
ENSG00000157870	27	white
ENSG00000157873	5	green
ENSG00000157881	27	white
ENSG00000157895	21	darkred
ENSG00000157911	8	pink
ENSG00000157916	2	blue
ENSG00000157933	1	turquoise
ENSG00000157954	3	brown
ENSG00000157978	6	red
ENSG00000157985	1	turquoise
ENSG00000157992	11	greenyellow
ENSG00000158006	4	yellow
ENSG00000158019	2	blue
ENSG00000158023	1	turquoise
ENSG00000158042	8	pink
ENSG00000158050	1	turquoise
ENSG00000158062	1	turquoise
ENSG00000158079	1	turquoise
ENSG00000158092	2	blue
ENSG00000158106	1	turquoise
ENSG00000158109	4	yellow
ENSG00000158122	1	turquoise
ENSG00000158125	4	yellow
ENSG00000158156	4	yellow
ENSG00000158158	4	yellow
ENSG00000158161	1	turquoise
ENSG00000158163	1	turquoise
ENSG00000158164	8	pink
ENSG00000158169	1	turquoise
ENSG00000158186	1	turquoise
ENSG00000158195	1	turquoise
ENSG00000158201	4	yellow
ENSG00000158220	8	pink
ENSG00000158234	15	midnightblue
ENSG00000158258	4	yellow
ENSG00000158270	7	black
ENSG00000158286	12	tan
ENSG00000158290	1	turquoise
ENSG00000158292	9	magenta
ENSG00000158301	1	turquoise
ENSG00000158315	5	green
ENSG00000158321	1	turquoise
ENSG00000158352	1	turquoise
ENSG00000158373	2	blue
ENSG00000158402	1	turquoise
ENSG00000158406	4	yellow
ENSG00000158411	22	darkgreen
ENSG00000158417	1	turquoise
ENSG00000158423	33	darkolivegreen
ENSG00000158427	1	turquoise
ENSG00000158435	26	darkorange
ENSG00000158457	9	magenta
ENSG00000158467	4	yellow
ENSG00000158470	7	black
ENSG00000158473	4	yellow
ENSG00000158477	11	greenyellow
ENSG00000158480	6	red
ENSG00000158481	4	yellow
ENSG00000158486	13	salmon
ENSG00000158488	4	yellow
ENSG00000158517	4	yellow
ENSG00000158526	1	turquoise
ENSG00000158528	9	magenta
ENSG00000158545	1	turquoise
ENSG00000158552	2	blue
ENSG00000158555	1	turquoise
ENSG00000158604	8	pink
ENSG00000158615	9	magenta
ENSG00000158623	15	midnightblue
ENSG00000158636	9	magenta
ENSG00000158669	1	turquoise
ENSG00000158683	6	red
ENSG00000158691	1	turquoise
ENSG00000158710	11	greenyellow
ENSG00000158711	1	turquoise
ENSG00000158714	6	red
ENSG00000158715	6	red
ENSG00000158716	2	blue
ENSG00000158717	1	turquoise
ENSG00000158747	5	green
ENSG00000158769	6	red
ENSG00000158773	2	blue
ENSG00000158792	2	blue
ENSG00000158793	2	blue
ENSG00000158796	2	blue
ENSG00000158805	1	turquoise
ENSG00000158806	8	pink
ENSG00000158813	16	lightcyan
ENSG00000158825	2	blue
ENSG00000158828	2	blue
ENSG00000158850	3	brown
ENSG00000158856	20	royalblue
ENSG00000158859	1	turquoise
ENSG00000158863	1	turquoise
ENSG00000158864	2	blue
ENSG00000158865	2	blue
ENSG00000158869	2	blue
ENSG00000158882	2	blue
ENSG00000158887	14	cyan
ENSG00000158941	7	black
ENSG00000158966	1	turquoise
ENSG00000158985	2	blue
ENSG00000158987	7	black
ENSG00000159023	7	black
ENSG00000159055	1	turquoise
ENSG00000159063	8	pink
ENSG00000159069	2	blue
ENSG00000159079	10	purple
ENSG00000159082	6	red
ENSG00000159086	1	turquoise
ENSG00000159110	12	tan
ENSG00000159111	3	brown
ENSG00000159128	2	blue
ENSG00000159131	1	turquoise
ENSG00000159140	1	turquoise
ENSG00000159147	1	turquoise
ENSG00000159164	1	turquoise
ENSG00000159166	2	blue
ENSG00000159167	1	turquoise
ENSG00000159176	4	yellow
ENSG00000159182	5	green
ENSG00000159184	15	midnightblue
ENSG00000159189	5	green
ENSG00000159199	2	blue
ENSG00000159200	2	blue
ENSG00000159202	20	royalblue
ENSG00000159208	16	lightcyan
ENSG00000159210	3	brown
ENSG00000159212	4	yellow
ENSG00000159214	18	lightgreen
ENSG00000159216	1	turquoise
ENSG00000159217	1	turquoise
ENSG00000159228	2	blue
ENSG00000159231	10	purple
ENSG00000159239	12	tan
ENSG00000159256	4	yellow
ENSG00000159259	1	turquoise
ENSG00000159267	1	turquoise
ENSG00000159307	27	white
ENSG00000159314	19	lightyellow
ENSG00000159322	15	midnightblue
ENSG00000159335	16	lightcyan
ENSG00000159346	3	brown
ENSG00000159348	3	brown
ENSG00000159352	3	brown
ENSG00000159363	9	magenta
ENSG00000159377	3	brown
ENSG00000159388	32	violet
ENSG00000159399	6	red
ENSG00000159403	1	turquoise
ENSG00000159409	5	green
ENSG00000159423	1	turquoise
ENSG00000159433	1	turquoise
ENSG00000159445	7	black
ENSG00000159459	6	red
ENSG00000159461	2	blue
ENSG00000159479	2	blue
ENSG00000159496	5	green
ENSG00000159579	8	pink
ENSG00000159588	5	green
ENSG00000159592	2	blue
ENSG00000159593	8	pink
ENSG00000159596	2	blue
ENSG00000159618	9	magenta
ENSG00000159640	9	magenta
ENSG00000159658	4	yellow
ENSG00000159674	1	turquoise
ENSG00000159685	11	greenyellow
ENSG00000159692	9	magenta
ENSG00000159708	10	purple
ENSG00000159713	16	lightcyan
ENSG00000159714	1	turquoise
ENSG00000159720	2	blue
ENSG00000159733	4	yellow
ENSG00000159753	1	turquoise
ENSG00000159761	1	turquoise
ENSG00000159784	10	purple
ENSG00000159788	1	turquoise
ENSG00000159792	3	brown
ENSG00000159840	1	turquoise
ENSG00000159842	7	black
ENSG00000159871	1	turquoise
ENSG00000159873	1	turquoise
ENSG00000159882	22	darkgreen
ENSG00000159884	2	blue
ENSG00000159885	3	brown
ENSG00000159899	1	turquoise
ENSG00000159905	1	turquoise
ENSG00000159915	8	pink
ENSG00000159917	15	midnightblue
ENSG00000159921	4	yellow
ENSG00000159958	6	red
ENSG00000160007	7	black
ENSG00000160014	2	blue
ENSG00000160049	1	turquoise
ENSG00000160050	10	purple
ENSG00000160051	1	turquoise
ENSG00000160055	3	brown
ENSG00000160058	2	blue
ENSG00000160062	1	turquoise
ENSG00000160072	1	turquoise
ENSG00000160075	2	blue
ENSG00000160087	9	magenta
ENSG00000160094	9	magenta
ENSG00000160111	21	darkred
ENSG00000160113	2	blue
ENSG00000160124	3	brown
ENSG00000160131	1	turquoise
ENSG00000160145	2	blue
ENSG00000160179	4	yellow
ENSG00000160180	2	blue
ENSG00000160181	5	green
ENSG00000160182	5	green
ENSG00000160183	10	purple
ENSG00000160185	5	green
ENSG00000160188	18	lightgreen
ENSG00000160190	4	yellow
ENSG00000160191	4	yellow
ENSG00000160193	10	purple
ENSG00000160194	5	green
ENSG00000160199	5	green
ENSG00000160200	5	green
ENSG00000160201	5	green
ENSG00000160207	3	brown
ENSG00000160208	1	turquoise
ENSG00000160209	5	green
ENSG00000160211	11	greenyellow
ENSG00000160213	2	blue
ENSG00000160214	1	turquoise
ENSG00000160216	4	yellow
ENSG00000160218	4	yellow
ENSG00000160219	9	magenta
ENSG00000160221	2	blue
ENSG00000160223	12	tan
ENSG00000160226	5	green
ENSG00000160229	1	turquoise
ENSG00000160233	1	turquoise
ENSG00000160255	12	tan
ENSG00000160256	21	darkred
ENSG00000160271	1	turquoise
ENSG00000160284	21	darkred
ENSG00000160285	9	magenta
ENSG00000160293	20	royalblue
ENSG00000160294	9	magenta
ENSG00000160298	12	tan
ENSG00000160299	9	magenta
ENSG00000160305	9	magenta
ENSG00000160307	4	yellow
ENSG00000160310	2	blue
ENSG00000160318	30	steelblue
ENSG00000160321	1	turquoise
ENSG00000160323	1	turquoise
ENSG00000160325	2	blue
ENSG00000160326	1	turquoise
ENSG00000160336	8	pink
ENSG00000160345	15	midnightblue
ENSG00000160352	1	turquoise
ENSG00000160360	1	turquoise
ENSG00000160392	7	black
ENSG00000160404	2	blue
ENSG00000160408	2	blue
ENSG00000160410	16	lightcyan
ENSG00000160439	6	red
ENSG00000160445	4	yellow
ENSG00000160446	2	blue
ENSG00000160447	14	cyan
ENSG00000160469	26	darkorange
ENSG00000160471	4	yellow
ENSG00000160539	3	brown
ENSG00000160551	17	grey60
ENSG00000160563	8	pink
ENSG00000160570	14	cyan
ENSG00000160584	1	turquoise
ENSG00000160588	11	greenyellow
ENSG00000160593	5	green
ENSG00000160602	1	turquoise
ENSG00000160606	3	brown
ENSG00000160613	4	yellow
ENSG00000160633	1	turquoise
ENSG00000160654	12	tan
ENSG00000160678	1	turquoise
ENSG00000160679	1	turquoise
ENSG00000160683	6	red
ENSG00000160685	4	yellow
ENSG00000160688	3	brown
ENSG00000160691	19	lightyellow
ENSG00000160695	3	brown
ENSG00000160703	13	salmon
ENSG00000160710	7	black
ENSG00000160712	4	yellow
ENSG00000160714	14	cyan
ENSG00000160741	1	turquoise
ENSG00000160746	4	yellow
ENSG00000160752	2	blue
ENSG00000160753	2	blue
ENSG00000160767	1	turquoise
ENSG00000160781	12	tan
ENSG00000160783	3	brown
ENSG00000160785	4	yellow
ENSG00000160789	7	black
ENSG00000160791	4	yellow
ENSG00000160796	1	turquoise
ENSG00000160799	2	blue
ENSG00000160803	1	turquoise
ENSG00000160813	11	greenyellow
ENSG00000160818	1	turquoise
ENSG00000160856	6	red
ENSG00000160862	1	turquoise
ENSG00000160867	1	turquoise
ENSG00000160868	2	blue
ENSG00000160870	2	blue
ENSG00000160877	7	black
ENSG00000160883	32	violet
ENSG00000160888	14	cyan
ENSG00000160908	5	green
ENSG00000160917	15	midnightblue
ENSG00000160932	1	turquoise
ENSG00000160948	2	blue
ENSG00000160949	1	turquoise
ENSG00000160953	1	turquoise
ENSG00000160957	1	turquoise
ENSG00000160959	1	turquoise
ENSG00000160961	10	purple
ENSG00000160972	4	yellow
ENSG00000160991	1	turquoise
ENSG00000160993	15	midnightblue
ENSG00000160999	1	turquoise
ENSG00000161010	12	tan
ENSG00000161011	3	brown
ENSG00000161013	2	blue
ENSG00000161016	3	brown
ENSG00000161021	1	turquoise
ENSG00000161036	1	turquoise
ENSG00000161048	4	yellow
ENSG00000161057	8	pink
ENSG00000161091	1	turquoise
ENSG00000161179	11	greenyellow
ENSG00000161202	1	turquoise
ENSG00000161203	2	blue
ENSG00000161204	2	blue
ENSG00000161217	2	blue
ENSG00000161249	18	lightgreen
ENSG00000161265	5	green
ENSG00000161267	4	yellow
ENSG00000161277	2	blue
ENSG00000161281	3	brown
ENSG00000161298	1	turquoise
ENSG00000161328	9	magenta
ENSG00000161381	1	turquoise
ENSG00000161395	4	yellow
ENSG00000161405	6	red
ENSG00000161513	2	blue
ENSG00000161526	2	blue
ENSG00000161533	4	yellow
ENSG00000161542	3	brown
ENSG00000161544	27	white
ENSG00000161547	1	turquoise
ENSG00000161551	23	darkturquoise
ENSG00000161558	5	green
ENSG00000161618	16	lightcyan
ENSG00000161638	1	turquoise
ENSG00000161640	5	green
ENSG00000161642	9	magenta
ENSG00000161647	1	turquoise
ENSG00000161653	3	brown
ENSG00000161654	11	greenyellow
ENSG00000161671	11	greenyellow
ENSG00000161677	3	brown
ENSG00000161692	1	turquoise
ENSG00000161714	14	cyan
ENSG00000161791	1	turquoise
ENSG00000161800	1	turquoise
ENSG00000161813	1	turquoise
ENSG00000161835	1	turquoise
ENSG00000161847	7	black
ENSG00000161888	1	turquoise
ENSG00000161904	1	turquoise
ENSG00000161905	12	tan
ENSG00000161912	7	black
ENSG00000161914	16	lightcyan
ENSG00000161920	2	blue
ENSG00000161921	7	black
ENSG00000161929	4	yellow
ENSG00000161940	1	turquoise
ENSG00000161955	12	tan
ENSG00000161956	17	grey60
ENSG00000161958	1	turquoise
ENSG00000161960	11	greenyellow
ENSG00000161970	3	brown
ENSG00000161980	3	brown
ENSG00000161981	3	brown
ENSG00000161996	1	turquoise
ENSG00000161999	12	tan
ENSG00000162032	5	green
ENSG00000162062	1	turquoise
ENSG00000162063	1	turquoise
ENSG00000162065	1	turquoise
ENSG00000162066	21	darkred
ENSG00000162069	4	yellow
ENSG00000162073	1	turquoise
ENSG00000162076	2	blue
ENSG00000162078	5	green
ENSG00000162086	1	turquoise
ENSG00000162104	6	red
ENSG00000162105	1	turquoise
ENSG00000162129	1	turquoise
ENSG00000162139	1	turquoise
ENSG00000162144	2	blue
ENSG00000162148	10	purple
ENSG00000162174	12	tan
ENSG00000162191	3	brown
ENSG00000162194	18	lightgreen
ENSG00000162222	22	darkgreen
ENSG00000162227	17	grey60
ENSG00000162231	6	red
ENSG00000162236	3	brown
ENSG00000162241	1	turquoise
ENSG00000162244	3	brown
ENSG00000162298	1	turquoise
ENSG00000162300	2	blue
ENSG00000162302	16	lightcyan
ENSG00000162337	7	black
ENSG00000162341	7	black
ENSG00000162366	5	green
ENSG00000162367	1	turquoise
ENSG00000162368	2	blue
ENSG00000162373	4	yellow
ENSG00000162374	4	yellow
ENSG00000162377	14	cyan
ENSG00000162378	6	red
ENSG00000162383	16	lightcyan
ENSG00000162384	2	blue
ENSG00000162385	3	brown
ENSG00000162390	4	yellow
ENSG00000162391	4	yellow
ENSG00000162396	3	brown
ENSG00000162402	1	turquoise
ENSG00000162407	14	cyan
ENSG00000162408	1	turquoise
ENSG00000162409	1	turquoise
ENSG00000162413	1	turquoise
ENSG00000162415	6	red
ENSG00000162419	7	black
ENSG00000162430	1	turquoise
ENSG00000162433	13	salmon
ENSG00000162434	4	yellow
ENSG00000162437	4	yellow
ENSG00000162441	4	yellow
ENSG00000162444	3	brown
ENSG00000162458	4	yellow
ENSG00000162460	2	blue
ENSG00000162461	4	yellow
ENSG00000162482	4	yellow
ENSG00000162493	1	turquoise
ENSG00000162496	2	blue
ENSG00000162511	4	yellow
ENSG00000162512	1	turquoise
ENSG00000162517	2	blue
ENSG00000162520	2	blue
ENSG00000162521	10	purple
ENSG00000162522	6	red
ENSG00000162542	18	lightgreen
ENSG00000162543	2	blue
ENSG00000162545	2	blue
ENSG00000162551	1	turquoise
ENSG00000162552	5	green
ENSG00000162572	1	turquoise
ENSG00000162576	1	turquoise
ENSG00000162585	10	purple
ENSG00000162591	1	turquoise
ENSG00000162594	4	yellow
ENSG00000162595	22	darkgreen
ENSG00000162599	12	tan
ENSG00000162600	4	yellow
ENSG00000162601	9	magenta
ENSG00000162604	2	blue
ENSG00000162607	18	lightgreen
ENSG00000162613	9	magenta
ENSG00000162614	1	turquoise
ENSG00000162616	2	blue
ENSG00000162618	1	turquoise
ENSG00000162620	15	midnightblue
ENSG00000162623	2	blue
ENSG00000162627	2	blue
ENSG00000162630	5	green
ENSG00000162636	12	tan
ENSG00000162639	15	midnightblue
ENSG00000162642	2	blue
ENSG00000162645	4	yellow
ENSG00000162650	1	turquoise
ENSG00000162654	6	red
ENSG00000162664	7	black
ENSG00000162670	5	green
ENSG00000162676	12	tan
ENSG00000162687	24	darkgrey
ENSG00000162688	4	yellow
ENSG00000162692	24	darkgrey
ENSG00000162694	26	darkorange
ENSG00000162695	9	magenta
ENSG00000162702	1	turquoise
ENSG00000162704	13	salmon
ENSG00000162706	4	yellow
ENSG00000162711	26	darkorange
ENSG00000162714	1	turquoise
ENSG00000162722	14	cyan
ENSG00000162729	17	grey60
ENSG00000162733	17	grey60
ENSG00000162734	1	turquoise
ENSG00000162735	3	brown
ENSG00000162736	25	orange
ENSG00000162738	1	turquoise
ENSG00000162739	12	tan
ENSG00000162745	1	turquoise
ENSG00000162747	1	turquoise
ENSG00000162755	2	blue
ENSG00000162757	7	black
ENSG00000162769	1	turquoise
ENSG00000162772	7	black
ENSG00000162775	1	turquoise
ENSG00000162777	5	green
ENSG00000162779	4	yellow
ENSG00000162782	1	turquoise
ENSG00000162783	5	green
ENSG00000162804	1	turquoise
ENSG00000162813	2	blue
ENSG00000162814	5	green
ENSG00000162817	2	blue
ENSG00000162819	6	red
ENSG00000162825	1	turquoise
ENSG00000162836	15	midnightblue
ENSG00000162851	3	brown
ENSG00000162852	4	yellow
ENSG00000162869	6	red
ENSG00000162878	2	blue
ENSG00000162881	14	cyan
ENSG00000162882	2	blue
ENSG00000162885	1	turquoise
ENSG00000162889	1	turquoise
ENSG00000162894	4	yellow
ENSG00000162896	4	yellow
ENSG00000162897	4	yellow
ENSG00000162909	4	yellow
ENSG00000162910	3	brown
ENSG00000162923	9	magenta
ENSG00000162924	1	turquoise
ENSG00000162927	22	darkgreen
ENSG00000162928	2	blue
ENSG00000162929	1	turquoise
ENSG00000162944	1	turquoise
ENSG00000162946	1	turquoise
ENSG00000162949	2	blue
ENSG00000162959	1	turquoise
ENSG00000162961	3	brown
ENSG00000162971	1	turquoise
ENSG00000162972	3	brown
ENSG00000162976	3	brown
ENSG00000162980	20	royalblue
ENSG00000162981	4	yellow
ENSG00000162989	12	tan
ENSG00000162992	18	lightgreen
ENSG00000162994	1	turquoise
ENSG00000162998	5	green
ENSG00000162999	1	turquoise
ENSG00000163001	3	brown
ENSG00000163002	8	pink
ENSG00000163006	1	turquoise
ENSG00000163013	1	turquoise
ENSG00000163017	11	greenyellow
ENSG00000163026	1	turquoise
ENSG00000163029	1	turquoise
ENSG00000163032	1	turquoise
ENSG00000163040	8	pink
ENSG00000163041	2	blue
ENSG00000163050	1	turquoise
ENSG00000163053	5	green
ENSG00000163069	14	cyan
ENSG00000163071	4	yellow
ENSG00000163072	2	blue
ENSG00000163082	4	yellow
ENSG00000163083	1	turquoise
ENSG00000163093	1	turquoise
ENSG00000163104	1	turquoise
ENSG00000163106	4	yellow
ENSG00000163110	7	black
ENSG00000163121	4	yellow
ENSG00000163125	9	magenta
ENSG00000163126	10	purple
ENSG00000163131	2	blue
ENSG00000163138	21	darkred
ENSG00000163145	24	darkgrey
ENSG00000163154	2	blue
ENSG00000163155	8	pink
ENSG00000163156	3	brown
ENSG00000163159	8	pink
ENSG00000163161	1	turquoise
ENSG00000163162	22	darkgreen
ENSG00000163166	26	darkorange
ENSG00000163170	3	brown
ENSG00000163171	4	yellow
ENSG00000163191	1	turquoise
ENSG00000163214	1	turquoise
ENSG00000163219	4	yellow
ENSG00000163220	1	turquoise
ENSG00000163235	2	blue
ENSG00000163249	4	yellow
ENSG00000163251	19	lightyellow
ENSG00000163257	1	turquoise
ENSG00000163281	3	brown
ENSG00000163286	14	cyan
ENSG00000163291	14	cyan
ENSG00000163293	4	yellow
ENSG00000163295	2	blue
ENSG00000163297	4	yellow
ENSG00000163312	3	brown
ENSG00000163319	3	brown
ENSG00000163320	23	darkturquoise
ENSG00000163322	3	brown
ENSG00000163328	1	turquoise
ENSG00000163344	2	blue
ENSG00000163346	26	darkorange
ENSG00000163347	1	turquoise
ENSG00000163348	1	turquoise
ENSG00000163349	9	magenta
ENSG00000163359	1	turquoise
ENSG00000163362	6	red
ENSG00000163364	16	lightcyan
ENSG00000163374	2	blue
ENSG00000163376	4	yellow
ENSG00000163378	17	grey60
ENSG00000163382	3	brown
ENSG00000163389	15	midnightblue
ENSG00000163393	1	turquoise
ENSG00000163399	4	yellow
ENSG00000163406	5	green
ENSG00000163412	4	yellow
ENSG00000163428	1	turquoise
ENSG00000163430	1	turquoise
ENSG00000163431	14	cyan
ENSG00000163435	4	yellow
ENSG00000163444	2	blue
ENSG00000163453	1	turquoise
ENSG00000163463	2	blue
ENSG00000163466	2	blue
ENSG00000163468	8	pink
ENSG00000163472	1	turquoise
ENSG00000163479	3	brown
ENSG00000163481	3	brown
ENSG00000163482	1	turquoise
ENSG00000163485	8	pink
ENSG00000163497	2	blue
ENSG00000163499	2	blue
ENSG00000163501	6	red
ENSG00000163507	1	turquoise
ENSG00000163510	26	darkorange
ENSG00000163512	2	blue
ENSG00000163513	1	turquoise
ENSG00000163515	5	green
ENSG00000163516	8	pink
ENSG00000163517	3	brown
ENSG00000163519	4	yellow
ENSG00000163520	7	black
ENSG00000163521	1	turquoise
ENSG00000163527	1	turquoise
ENSG00000163528	2	blue
ENSG00000163531	9	magenta
ENSG00000163535	1	turquoise
ENSG00000163536	1	turquoise
ENSG00000163539	1	turquoise
ENSG00000163541	2	blue
ENSG00000163545	6	red
ENSG00000163558	17	grey60
ENSG00000163563	23	darkturquoise
ENSG00000163564	4	yellow
ENSG00000163565	6	red
ENSG00000163568	4	yellow
ENSG00000163577	1	turquoise
ENSG00000163584	11	greenyellow
ENSG00000163586	2	blue
ENSG00000163590	4	yellow
ENSG00000163596	1	turquoise
ENSG00000163597	1	turquoise
ENSG00000163599	1	turquoise
ENSG00000163600	6	red
ENSG00000163602	9	magenta
ENSG00000163605	2	blue
ENSG00000163606	4	yellow
ENSG00000163607	3	brown
ENSG00000163608	1	turquoise
ENSG00000163611	1	turquoise
ENSG00000163617	1	turquoise
ENSG00000163618	10	purple
ENSG00000163624	4	yellow
ENSG00000163625	1	turquoise
ENSG00000163626	32	violet
ENSG00000163629	1	turquoise
ENSG00000163634	3	brown
ENSG00000163635	9	magenta
ENSG00000163636	3	brown
ENSG00000163637	1	turquoise
ENSG00000163638	1	turquoise
ENSG00000163644	9	magenta
ENSG00000163655	1	turquoise
ENSG00000163659	5	green
ENSG00000163660	9	magenta
ENSG00000163661	13	salmon
ENSG00000163681	19	lightyellow
ENSG00000163682	15	midnightblue
ENSG00000163683	4	yellow
ENSG00000163684	4	yellow
ENSG00000163686	2	blue
ENSG00000163687	5	green
ENSG00000163689	10	purple
ENSG00000163694	4	yellow
ENSG00000163697	1	turquoise
ENSG00000163701	4	yellow
ENSG00000163702	2	blue
ENSG00000163703	1	turquoise
ENSG00000163704	1	turquoise
ENSG00000163710	19	lightyellow
ENSG00000163714	1	turquoise
ENSG00000163719	2	blue
ENSG00000163728	24	darkgrey
ENSG00000163734	1	turquoise
ENSG00000163738	3	brown
ENSG00000163739	1	turquoise
ENSG00000163743	2	blue
ENSG00000163751	4	yellow
ENSG00000163754	1	turquoise
ENSG00000163755	1	turquoise
ENSG00000163762	1	turquoise
ENSG00000163781	1	turquoise
ENSG00000163785	8	pink
ENSG00000163788	6	red
ENSG00000163795	6	red
ENSG00000163798	8	pink
ENSG00000163803	22	darkgreen
ENSG00000163807	1	turquoise
ENSG00000163808	1	turquoise
